date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:53:26	102076/102076	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Feb%202025%2020:03:53%20GMT	https://practice.pokealec.com/wp-content/uploads/2025/02/study-at-home.jpg	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-content/uploads/2025/02/study-at-home.jpg	(from https://practice.pokealec.com/?page_id=10)
11:53:27	25200/25200	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Feb%202025%2020:03:53%20GMT	https://practice.pokealec.com/wp-content/uploads/2025/02/study-at-home-400x284.jpg	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-content/uploads/2025/02/study-at-home-400x284.jpg	(from https://practice.pokealec.com/?page_id=10)
11:53:28	102815/102815	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Feb%202025%2020:03:52%20GMT	https://practice.pokealec.com/wp-content/uploads/2025/02/pink-lady-studying.jpg	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-content/uploads/2025/02/pink-lady-studying.jpg	(from https://practice.pokealec.com/?page_id=10)
11:53:29	17746/17746	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Feb%202025%2020:03:52%20GMT	https://practice.pokealec.com/wp-content/uploads/2025/02/pink-lady-studying-400x284.jpg	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-content/uploads/2025/02/pink-lady-studying-400x284.jpg	(from https://practice.pokealec.com/?page_id=10)
11:53:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Dec%202025%2018:53:19%20GMT	https://practice.pokealec.com/?p=10	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/index64b4.html	(from https://practice.pokealec.com/?page_id=10)
11:53:32	499879/499879	---MCZ	200	added ('OK')	text/html	etag:W/%227a0a7-W+01p77cI63PqEL1RY6z0CaRNPI%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon.html	(from https://practice.pokealec.com/?page_id=10)
11:53:32	16279/16279	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Feb%202025%2019:23:21%20GMT	https://practice.pokealec.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/hashchange.js?ver=4.11.3	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/hashchange80dd.js	(from https://practice.pokealec.com/?page_id=10)
11:53:34	22786/22786	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Feb%202025%2019:23:21%20GMT	https://practice.pokealec.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/magnific-popup.js?ver=4.11.3	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/magnific-popup80dd.js	(from https://practice.pokealec.com/?page_id=10)
11:53:35	9318/9318	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Feb%202025%2019:23:21%20GMT	https://practice.pokealec.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/easypiechart.js?ver=4.11.3	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/easypiechart80dd.js	(from https://practice.pokealec.com/?page_id=10)
11:53:36	8509/8509	---MCZ	200	added ('OK')	application/javascript	date:Wed,%2012%20Feb%202025%2019:23:21%20GMT	https://practice.pokealec.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/salvattore.js?ver=4.11.3	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-content/themes/Divi/includes/builder/feature/dynamic-assets/assets/js/salvattore80dd.js	(from https://practice.pokealec.com/?page_id=10)
11:53:37	2235/2235	---MCZ	200	added ('OK')	application/json	date:Sat,%2027%20Dec%202025%2018:53:36%20GMT	https://practice.pokealec.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fpractice.pokealec.com%2F%3Fpage_id%3D2	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/indexdf20.json	(from https://practice.pokealec.com/?page_id=2)
11:53:37	765/765	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2278440ddb989a79b04d3ce1141bc63907%22	https://practice.pokealec.com/?feed=rss2&page_id=2	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/index76cc.html	(from https://practice.pokealec.com/?page_id=2)
11:53:38	2388/2388	---MCZ	200	added ('OK')	text/xml	date:Sat,%2027%20Dec%202025%2018:53:38%20GMT	https://practice.pokealec.com/index.php?rest_route=%2Foembed%2F1.0%2Fembed&url=https%3A%2F%2Fpractice.pokealec.com%2F%3Fpage_id%3D2&format=xml	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/index7bcc.php	(from https://practice.pokealec.com/?page_id=2)
11:53:38	3169/3169	---MCZ	200	added ('OK')	application/json	date:Sat,%2027%20Dec%202025%2018:53:38%20GMT	https://practice.pokealec.com/index.php?rest_route=/wp/v2/pages/2	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/index2c39.json	(from https://practice.pokealec.com/?page_id=2)
11:53:40	926/926	---MCZ	200	added ('OK')	text/css	date:Wed,%2010%20Dec%202025%2002:18:38%20GMT	https://practice.pokealec.com/wp-content/et-cache/global/et-divi-customizer-global.min.css?ver=1765333118	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-content/et-cache/global/et-divi-customizer-global.min97e3.css	(from https://practice.pokealec.com/?page_id=2)
11:53:41	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Dec%202025%2018:53:41%20GMT	https://practice.pokealec.com/?p=2	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/index905b.html	(from https://practice.pokealec.com/?page_id=2)
11:53:41	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2027%20Dec%202025%2018:53:41%20GMT	https://practice.pokealec.com/wp-admin/	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-admin/index.html	(from https://practice.pokealec.com/?page_id=2)
11:53:42	713/713	---MCZ	200	added ('OK')	application/json	date:Sat,%2027%20Dec%202025%2018:53:42%20GMT	https://practice.pokealec.com/index.php?rest_route=/wp/v2/categories/1	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/indexfb7a.json	(from https://practice.pokealec.com/?cat=1)
11:53:42	0/0	---M--	200	added ('OK')	text/css	date:Wed,%2010%20Dec%202025%2007:22:53%20GMT	https://practice.pokealec.com/wp-content/et-cache/1/et-core-unified-1.min.css?ver=1765351373	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-content/et-cache/1/et-core-unified-1.minc964.css	(from https://practice.pokealec.com/?cat=1)
11:53:45	142310/142310	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Dec%202025%2018:53:44%20GMT	https://practice.pokealec.com/?p=1	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/indexcff1.html	(from https://practice.pokealec.com/?cat=1)
11:53:45	128574/128574	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Dec%202025%2018:53:44%20GMT	https://practice.pokealec.com/?author=1	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/indexcd64.html	(from https://practice.pokealec.com/?cat=1)
11:54:12	1827/1827	---MCZ	200	added ('OK')	application/rss+xml	etag:W/%2278440ddb989a79b04d3ce1141bc63907%22	https://practice.pokealec.com/?feed=rss2&cat=1	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/index7e31.html	(from https://practice.pokealec.com/?cat=1)
11:54:14	1004/1004	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Dec%202025%2018:53:43%20GMT	https://pokealec.com/?C=N;O=A	/Users/ngw/websites/pokealecdotcom/pokealec.com/indexb70a.html	(from https://pokealec.com/?C=N;O=D)
11:54:14	58/58	---M--	200	added ('OK')	text/plain	etag:%2255a41d8c-3a%22	http://stats.wp.com/robots.txt		(from https://nonprofit.pokealec.com/)
11:54:16	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2027%20Dec%202025%2018:54:15%20GMT	http://fonts.googleapis.com/robots.txt		(from https://nonprofit.pokealec.com/)
11:54:16	1004/1004	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Dec%202025%2018:53:46%20GMT	https://pokealec.com/?C=M;O=D	/Users/ngw/websites/pokealecdotcom/pokealec.com/index72c9.html	(from https://pokealec.com/?C=M;O=A)
11:54:16	1004/1004	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Dec%202025%2018:53:46%20GMT	https://pokealec.com/?C=S;O=D	/Users/ngw/websites/pokealecdotcom/pokealec.com/index5851.html	(from https://pokealec.com/?C=S;O=A)
11:54:17	51/51	---MCZ	200	added ('OK')	text/plain	date:Sat,%2027%20Dec%202025%2018:54:16%20GMT	https://fonts.googleapis.com/robots.txt		(from https://nonprofit.pokealec.com/)
11:54:17	1004/1004	---MCZ	200	added ('OK')	text/html	date:Sat,%2027%20Dec%202025%2018:54:13%20GMT	https://pokealec.com/?C=D;O=D	/Users/ngw/websites/pokealecdotcom/pokealec.com/indexad3f.html	(from https://pokealec.com/?C=D;O=A)
11:54:18	52624/52624	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2015%20Sep%202025%2016:30:58%20GMT	https://fonts.gstatic.com/s/opensans/v44/memQYaGs126MiZpBA-UFUIcVXSCEkx2cmqvXlWq8tWZ0Pw86hd0Rk8ZkWV4exQ.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/opensans/v44/memQYaGs126MiZpBA-UFUIcVXSCEkx2cmqvXlWq8tWZ0Pw86hd0Rk8ZkWV4exQ.ttf	(from https://fonts.googleapis.com/css?family=Open+Sans:300italic,400italic,600italic,700italic,800italic,400,300,600,700,800&subset=latin,latin-ext&display=swap)
11:54:19	52680/52680	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2015%20Sep%202025%2016:30:59%20GMT	https://fonts.gstatic.com/s/opensans/v44/memQYaGs126MiZpBA-UFUIcVXSCEkx2cmqvXlWq8tWZ0Pw86hd0RkxhjWV4exQ.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/opensans/v44/memQYaGs126MiZpBA-UFUIcVXSCEkx2cmqvXlWq8tWZ0Pw86hd0RkxhjWV4exQ.ttf	(from https://fonts.googleapis.com/css?family=Open+Sans:300italic,400italic,600italic,700italic,800italic,400,300,600,700,800&subset=latin,latin-ext&display=swap)
11:54:20	52508/52508	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2015%20Sep%202025%2016:31:01%20GMT	https://fonts.gstatic.com/s/opensans/v44/memQYaGs126MiZpBA-UFUIcVXSCEkx2cmqvXlWq8tWZ0Pw86hd0RkyFjWV4exQ.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/opensans/v44/memQYaGs126MiZpBA-UFUIcVXSCEkx2cmqvXlWq8tWZ0Pw86hd0RkyFjWV4exQ.ttf	(from https://fonts.googleapis.com/css?family=Open+Sans:300italic,400italic,600italic,700italic,800italic,400,300,600,700,800&subset=latin,latin-ext&display=swap)
11:54:21	52840/52840	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2015%20Sep%202025%2016:30:22%20GMT	https://fonts.gstatic.com/s/opensans/v44/memQYaGs126MiZpBA-UFUIcVXSCEkx2cmqvXlWq8tWZ0Pw86hd0Rk0ZjWV4exQ.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/opensans/v44/memQYaGs126MiZpBA-UFUIcVXSCEkx2cmqvXlWq8tWZ0Pw86hd0Rk0ZjWV4exQ.ttf	(from https://fonts.googleapis.com/css?family=Open+Sans:300italic,400italic,600italic,700italic,800italic,400,300,600,700,800&subset=latin,latin-ext&display=swap)
11:54:22	51204/51204	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2015%20Sep%202025%2016:30:34%20GMT	https://fonts.gstatic.com/s/opensans/v44/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsiH0B4uaVc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/opensans/v44/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsiH0B4uaVc.ttf	(from https://fonts.googleapis.com/css?family=Open+Sans:300italic,400italic,600italic,700italic,800italic,400,300,600,700,800&subset=latin,latin-ext&display=swap)
11:54:23	51144/51144	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2015%20Sep%202025%2016:30:32%20GMT	https://fonts.gstatic.com/s/opensans/v44/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4uaVc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/opensans/v44/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsjZ0B4uaVc.ttf	(from https://fonts.googleapis.com/css?family=Open+Sans:300italic,400italic,600italic,700italic,800italic,400,300,600,700,800&subset=latin,latin-ext&display=swap)
11:54:24	51024/51024	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2015%20Sep%202025%2016:30:32%20GMT	https://fonts.gstatic.com/s/opensans/v44/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsgH1x4uaVc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/opensans/v44/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsgH1x4uaVc.ttf	(from https://fonts.googleapis.com/css?family=Open+Sans:300italic,400italic,600italic,700italic,800italic,400,300,600,700,800&subset=latin,latin-ext&display=swap)
11:54:25	51052/51052	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2015%20Sep%202025%2016:30:31%20GMT	https://fonts.gstatic.com/s/opensans/v44/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4uaVc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/opensans/v44/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgsg-1x4uaVc.ttf	(from https://fonts.googleapis.com/css?family=Open+Sans:300italic,400italic,600italic,700italic,800italic,400,300,600,700,800&subset=latin,latin-ext&display=swap)
11:54:26	51356/51356	---M-Z	200	added ('OK')	font/ttf	date:Mon,%2015%20Sep%202025%2016:30:29%20GMT	https://fonts.gstatic.com/s/opensans/v44/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgshZ1x4uaVc.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/opensans/v44/memSYaGs126MiZpBA-UvWbX2vVnXBbObj2OVZyOOSr4dVJWUgshZ1x4uaVc.ttf	(from https://fonts.googleapis.com/css?family=Open+Sans:300italic,400italic,600italic,700italic,800italic,400,300,600,700,800&subset=latin,latin-ext&display=swap)
11:54:27	828221/828221	---MCZ	200	added ('OK')	text/css	date:Fri,%2014%20Mar%202025%2017:56:45%20GMT	https://nonprofit.pokealec.com/wp-content/themes/SpecialDivi/style.css	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-content/themes/SpecialDivi/style.css	(from https://nonprofit.pokealec.com/wp-content/themes/specialchild/style.css?ver=4.9.4)
11:54:28	4797/4797	---MC-	200	added ('OK')	text/css	date:Sat,%2027%20Dec%202025%2018:54:27%20GMT	https://fonts.googleapis.com/css2?family=Noto+Sans:ital,wght@0,100..900;1,100..900&display=swap	/Users/ngw/websites/pokealecdotcom/fonts.googleapis.com/css2bc84.css	(from https://nonprofit.pokealec.com/wp-content/themes/specialchild/style.css?ver=4.9.4)
11:54:28	101215/101215	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202025%2017:27:37%20GMT	https://nonprofit.pokealec.com/wp-content/uploads/2025/04/stick-a.png	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-content/uploads/2025/04/stick-a.png	(from https://nonprofit.pokealec.com/wp-content/themes/specialchild/style.css?ver=4.9.4)
11:54:29	103029/103029	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202025%2017:27:39%20GMT	https://nonprofit.pokealec.com/wp-content/uploads/2025/04/stick-b.png	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-content/uploads/2025/04/stick-b.png	(from https://nonprofit.pokealec.com/wp-content/themes/specialchild/style.css?ver=4.9.4)
11:54:30	94758/94758	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202025%2017:27:40%20GMT	https://nonprofit.pokealec.com/wp-content/uploads/2025/04/stick-c.png	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-content/uploads/2025/04/stick-c.png	(from https://nonprofit.pokealec.com/wp-content/themes/specialchild/style.css?ver=4.9.4)
11:54:31	101732/101732	---M--	200	added ('OK')	image/png	date:Wed,%2002%20Apr%202025%2017:27:42%20GMT	https://nonprofit.pokealec.com/wp-content/uploads/2025/04/stick-d.png	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-content/uploads/2025/04/stick-d.png	(from https://nonprofit.pokealec.com/wp-content/themes/specialchild/style.css?ver=4.9.4)
11:54:33	56564/56564	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2017%20Jul%202020%2023:11:04%20GMT	https://nonprofit.pokealec.com/wp-includes/fonts/dashicons.eot?99ac726223c749443b642ce33df8b800	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-includes/fonts/dashicons7d4b.eot	(from https://nonprofit.pokealec.com/wp-includes/css/dashicons.min.css?ver=6.9)
11:54:33	56392/56392	---M--	200	added ('OK')	font/ttf	date:Fri,%2017%20Jul%202020%2023:11:04%20GMT	https://nonprofit.pokealec.com/wp-includes/fonts/dashicons.ttf?99ac726223c749443b642ce33df8b800	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-includes/fonts/dashicons7d4b.ttf	(from https://nonprofit.pokealec.com/wp-includes/css/dashicons.min.css?ver=6.9)
11:54:35	116/116	---MCZ	200	added ('OK')	text/plain	date:Sat,%2027%20Dec%202025%2018:54:34%20GMT	http://nonprofit.pokealec.com/robots.txt		(from https://nonprofit.pokealec.com/)
11:54:36	199038/199038	---M--	200	added ('OK')	image/jpeg	date:Fri,%2028%20Mar%202025%2018:02:46%20GMT	https://nonprofit.pokealec.com/wp-content/uploads/2025/03/background-trimmed.jpg	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/wp-content/uploads/2025/03/background-trimmed.jpg	(from https://nonprofit.pokealec.com/wp-content/et-cache/7/et-core-unified-7-17653112901219.min.css)
11:54:37	251/251	---MCZ	200	added ('OK')	text/plain	date:Sat,%2027%20Dec%202025%2018:54:36%20GMT	https://docs.google.com/robots.txt		(from https://nonprofit.pokealec.com/)
11:54:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2027%20Dec%202025%2018:54:35%20GMT	https://nonprofit.pokealec.com/?wordfence_lh=1%26hid=C13C1B4F1F6F63B847A017A4F534E1E9	/Users/ngw/websites/pokealecdotcom/nonprofit.pokealec.com/index3d7f.html	(from http://nonprofit.pokealec.com/?wordfence_lh=1&hid=C13C1B4F1F6F63B847A017A4F534E1E9)
11:54:37	7837/7837	---MCZ	404	error ('Not%20Found')	text/html	date:Sat,%2027%20Dec%202025%2018:54:37%20GMT	https://docs.google.com/document/d/1YkoysXgNSUTQvzjU7ML3i0pklHjqp0h9CtGNFeTbgSw/POST	/Users/ngw/websites/pokealecdotcom/docs.google.com/document/d/1YkoysXgNSUTQvzjU7ML3i0pklHjqp0h9CtGNFeTbgSw/POST.5c.delayed	(from https://docs.google.com/document/d/1YkoysXgNSUTQvzjU7ML3i0pklHjqp0h9CtGNFeTbgSw/edit?usp=sharing)
11:54:40	43592/43592	---M-Z	200	added ('OK')	font/ttf	date:Thu,%2029%20May%202025%2023:45:32%20GMT	http://fonts.gstatic.com/s/roboto/v48/KFOKCnqEu92Fr1Mu53ZEC9_Vu3r1gIhOszmOClHrs6ljXfMMLoHQuAj-lg.ttf	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/roboto/v48/KFOKCnqEu92Fr1Mu53ZEC9_Vu3r1gIhOszmOClHrs6ljXfMMLoHQuAj-lg.ttf	(from https://docs.google.com/document/d/1YkoysXgNSUTQvzjU7ML3i0pklHjqp0h9CtGNFeTbgSw/edit?usp=sharing)
11:58:23	778/778	---MC-	200	added ('OK')	text/css	date:Sat,%2027%20Dec%202025%2018:58:05%20GMT	https://fonts.googleapis.com/css2?family=Arvo:ital,wght@0,400;0,700;1,400;1,700&display=swap	/Users/ngw/websites/pokealecdotcom/fonts.googleapis.com/css2f8e9.css	(from https://practice.pokealec.com/wp-content/themes/smol-divi/style.css?ver=1.0)
11:58:39	202306/202306	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Mar%202025%2001:15:18%20GMT	https://practice.pokealec.com/wp-content/uploads/2025/03/jesus-with-a-child-full.jpg	/Users/ngw/websites/pokealecdotcom/practice.pokealec.com/wp-content/uploads/2025/03/jesus-with-a-child-full.jpg	(from https://practice.pokealec.com/wp-content/et-cache/67/et-core-unified-deferred-67.min.css?ver=1765311276)
11:58:41	699/699	---M-Z	200	added ('OK')	text/plain	etag:W/%2261a5d8545b0a45da91f44b3e1c97644e%22	https://www.churchofjesuschrist.org/robots.txt		(from https://practice.pokealec.com/?page_id=10)
11:58:41	8732/8732	---M--	200	added ('OK')	font/woff2	date:Wed,%2011%20Oct%202017%2021:49:38%20GMT	https://fonts.gstatic.com/s/opensans/v15/mem5YaGs126MiZpBA-UN_r8OUuhpKKSTjw.woff2	/Users/ngw/websites/pokealecdotcom/fonts.gstatic.com/s/opensans/v15/mem5YaGs126MiZpBA-UN_r8OUuhpKKSTjw.woff2	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:58:43	593477/593477	---M-Z	200	added ('OK')	text/html	etag:W/%2290e45-KckakoJWYFgoNf1fFcuRBDJ5K/4%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/what-is-the-book-of-mormon	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/what-is-the-book-of-mormon.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:58:46	568237/568237	---MCZ	200	added ('OK')	text/html	etag:W/%228abad-aJ+I/DXZl+X3RVZPPNwbFQIQkpU%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/how-the-bible-and-the-book-of-mormon-work-together	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/how-the-bible-and-the-book-of-mormon-work-together.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:58:49	584809/584809	---MCZ	200	added ('OK')	text/html	etag:W/%228ec69-v3eAgd91OWvADD4lR9AvCuBVbN0%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/jesus-in-the-book-of-mormon	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/jesus-in-the-book-of-mormon.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:58:51	544544/544544	---MCZ	200	added ('OK')	text/html	etag:W/%2284f20-XwFSXzpe/3Pu31xk39G58HMPcw4%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/videos	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/videos.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:58:52	413435/413435	---M-Z	200	added ('OK')	text/html	etag:W/%2264efb-pNJX9fGe4IxiIsGZ+UchZLAsX1k%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/god/what-is-the-holy-spirit	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/god/what-is-the-holy-spirit.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:58:54	417997/417997	---MCZ	200	added ('OK')	text/html	etag:W/%22660cd-3cRTS2ixNOeNUvCu9ob9hpQDQF8%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/8-things-the-book-of-mormon-teaches-about-god	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/8-things-the-book-of-mormon-teaches-about-god.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:58:56	422854/422854	---MCZ	200	added ('OK')	text/html	etag:W/%22673c6-ZatreY1156yDRLGhha/hXHSrMfQ%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/purpose-of-life-in-the-book-of-mormon	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/purpose-of-life-in-the-book-of-mormon.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:58:59	416557/416557	---MCZ	200	added ('OK')	text/html	etag:W/%2265b2d-p650WZUo1UirOgq9y0HupA7ACDQ%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/repentance-and-forgiveness-in-book-of-mormon	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/repentance-and-forgiveness-in-book-of-mormon.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:59:01	415728/415728	---MCZ	200	added ('OK')	text/html	etag:W/%22657f0-bqF5ZNVHrudELVUxDBJaU4VjSe4%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/prayer-in-the-book-of-mormon	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/prayer-in-the-book-of-mormon.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:59:02	560080/560080	---MCZ	200	added ('OK')	text/html	etag:W/%2288bd0-wb+cwR/NrVtTKZp7ztzQ992yXOo%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/marriage-and-family-in-the-book-of-mormon	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/marriage-and-family-in-the-book-of-mormon.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:59:04	410020/410020	---MCZ	200	added ('OK')	text/html	etag:W/%22641a4-4hFVktWGrT21abU16Mi2Fb75L7Q%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/who-wrote-the-book-of-mormon	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/who-wrote-the-book-of-mormon.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
11:59:07	635634/635634	---MCZ	200	added ('OK')	text/html	etag:W/%229b2f2-ScMcZRLxIFUaScJUv6Y8CH96pLg%22	https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/another-testament-of-jesus-christ	/Users/ngw/websites/pokealecdotcom/www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon/another-testament-of-jesus-christ.html	(from https://www.churchofjesuschrist.org/comeuntochrist/believe/book-of-mormon)
